t(ticks) ; nlug ; id_viat ; observ
 1606613 ;    0 ;    5797 ; saida
 1606634 ;    1 ;    5798 ; estacionamento
 1606888 ;    0 ;    5798 ; saida
 1606910 ;    1 ;    5803 ; estacionamento
 1607285 ;    0 ;    5803 ; saida
 1607305 ;    1 ;    5828 ; estacionamento
 1607480 ;    0 ;    5828 ; saida
 1607499 ;    1 ;    5831 ; estacionamento
 1607677 ;    0 ;    5831 ; saida
 1607697 ;    1 ;    5832 ; estacionamento
 1607913 ;    0 ;    5832 ; saida
 1607935 ;    1 ;    5836 ; estacionamento
 1608312 ;    0 ;    5836 ; saida
 1608333 ;    1 ;    5842 ; estacionamento
 1608710 ;    0 ;    5842 ; saida
 1608729 ;    1 ;    5834 ; estacionamento
 1608987 ;    0 ;    5834 ; saida
 1609004 ;    1 ;    5889 ; estacionamento
 1609380 ;    0 ;    5889 ; saida
 1609399 ;    1 ;    5875 ; estacionamento
 1609535 ;    0 ;    5875 ; saida
 1609555 ;    1 ;    5877 ; estacionamento
 1609811 ;    0 ;    5877 ; saida
 1609829 ;    1 ;    5892 ; estacionamento
 1610815 ;    2 ;    5893 ; estacionamento
 1611265 ;    1 ;    5893 ; saida
 1611375 ;    2 ;    5894 ; estacionamento
 1611473 ;    1 ;    5894 ; saida
 1611492 ;    2 ;    5898 ; estacionamento
 1611787 ;    1 ;    5898 ; saida
 1611804 ;    2 ;    5859 ; estacionamento
 1612179 ;    1 ;    5859 ; saida
 1612196 ;    2 ;    5856 ; estacionamento
 1612450 ;    1 ;    5856 ; saida
 1612466 ;    2 ;    5870 ; estacionamento
 1612692 ;    3 ;    5688 ; estacionamento
 1613076 ;    2 ;    5688 ; saida
 1613099 ;    1 ;    5892 ; saida
 1613118 ;    0 ;    5870 ; saida
 1613137 ;    1 ;    5678 ; estacionamento
 1613472 ;    0 ;    5678 ; saida
 1613494 ;    1 ;    5635 ; estacionamento
 1613829 ;    0 ;    5635 ; saida
 1613848 ;    1 ;    5662 ; estacionamento
 1614143 ;    0 ;    5662 ; saida
 1614164 ;    1 ;    5668 ; estacionamento
 1614557 ;    0 ;    5668 ; saida
 1614578 ;    1 ;    5671 ; estacionamento
 1614795 ;    0 ;    5671 ; saida
 1614817 ;    1 ;    5676 ; estacionamento
 1615191 ;    0 ;    5676 ; saida
 1615214 ;    1 ;    5685 ; estacionamento
 1615471 ;    0 ;    5685 ; saida
 1615493 ;    1 ;    5682 ; estacionamento
 1615830 ;    0 ;    5682 ; saida
 1615853 ;    1 ;    5634 ; estacionamento
 1615951 ;    0 ;    5634 ; saida
 1615971 ;    1 ;    5632 ; estacionamento
 1616025 ;    0 ;    5632 ; saida
 1616042 ;    1 ;    5631 ; estacionamento
 1616430 ;    0 ;    5631 ; saida
 1623204 ;    1 ;    5496 ; estacionamento
 1627825 ;    0 ;    5496 ; saida
 1627872 ;    1 ;    5597 ; estacionamento
 1628055 ;    0 ;    5597 ; saida
 1628133 ;    1 ;    5552 ; estacionamento
 1628240 ;    0 ;    5552 ; saida
 1628355 ;    1 ;    5660 ; estacionamento
 1628589 ;    0 ;    5660 ; saida
 1628691 ;    1 ;    5663 ; estacionamento
 1628864 ;    0 ;    5663 ; saida
 1628941 ;    1 ;    5553 ; estacionamento
 1629071 ;    2 ;    5499 ; estacionamento
 1629174 ;    1 ;    5553 ; saida
 1629198 ;    2 ;    5526 ; estacionamento
 1629295 ;    1 ;    5499 ; saida
 1629302 ;    0 ;    5526 ; saida
 1629318 ;    1 ;    5539 ; estacionamento
 1629531 ;    0 ;    5539 ; saida
 1629542 ;    1 ;    5518 ; estacionamento
 1629913 ;    0 ;    5518 ; saida
 1630082 ;    1 ;    5690 ; estacionamento
 1630361 ;    0 ;    5690 ; saida
 1630806 ;    1 ;    5529 ; estacionamento
 1630918 ;    0 ;    5529 ; saida
 1630961 ;    1 ;    5556 ; estacionamento
 1631302 ;    0 ;    5556 ; saida
 1631332 ;    1 ;    5564 ; estacionamento
 1631473 ;    0 ;    5564 ; saida
 1640360 ;    1 ;    5669 ; estacionamento
 1640681 ;    0 ;    5669 ; saida
 1641133 ;    1 ;    5674 ; estacionamento
 1641491 ;    0 ;    5674 ; saida
 1641687 ;    1 ;    5683 ; estacionamento
 1641953 ;    0 ;    5683 ; saida
 1642006 ;    1 ;    5686 ; estacionamento
 1642430 ;    0 ;    5686 ; saida
 1642936 ;    1 ;    5534 ; estacionamento
 1642995 ;    0 ;    5534 ; saida
 1643012 ;    1 ;    5505 ; estacionamento
 1643381 ;    0 ;    5505 ; saida
 1643622 ;    1 ;    5691 ; estacionamento
 1643757 ;    0 ;    5691 ; saida
 1643852 ;    1 ;    5659 ; estacionamento
 1644118 ;    0 ;    5659 ; saida
 1644145 ;    1 ;    5692 ; estacionamento
 1644189 ;    2 ;    5925 ; estacionamento
 1644335 ;    1 ;    5925 ; saida
 1644687 ;    2 ;    5558 ; estacionamento
 1645038 ;    1 ;    5558 ; saida
 1645074 ;    2 ;    5578 ; estacionamento
 1645425 ;    1 ;    5578 ; saida
 1645456 ;    2 ;    5583 ; estacionamento
 1645516 ;    1 ;    5583 ; saida
 1645541 ;    2 ;    5559 ; estacionamento
 1645846 ;    1 ;    5559 ; saida
 1645873 ;    2 ;    5644 ; estacionamento
 1646133 ;    1 ;    5644 ; saida
 1646484 ;    2 ;    5643 ; estacionamento
 1646786 ;    1 ;    5643 ; saida
 1646800 ;    0 ;    5692 ; saida
 1646830 ;    1 ;    5653 ; estacionamento
 1647125 ;    0 ;    5653 ; saida
 1647249 ;    1 ;    5695 ; estacionamento
 1647559 ;    0 ;    5695 ; saida
 1647944 ;    1 ;    5513 ; estacionamento
 1648263 ;    0 ;    5513 ; saida
 1648297 ;    1 ;    5546 ; estacionamento
 1648469 ;    2 ;    5519 ; estacionamento
 1648559 ;    1 ;    5546 ; saida
 1648605 ;    2 ;    5548 ; estacionamento
 1648868 ;    1 ;    5548 ; saida
 1648936 ;    2 ;    5585 ; estacionamento
 1649165 ;    3 ;    5696 ; estacionamento
 1649274 ;    2 ;    5696 ; saida
 1650059 ;    1 ;    5519 ; saida
 1650100 ;    2 ;    5586 ; estacionamento
 1650402 ;    1 ;    5586 ; saida
 1650422 ;    2 ;    5587 ; estacionamento
 1650755 ;    1 ;    5587 ; saida
 1650773 ;    2 ;    5604 ; estacionamento
 1650946 ;    3 ;    5527 ; estacionamento
 1651098 ;    2 ;    5527 ; saida
 1651129 ;    3 ;    5510 ; estacionamento
 1651190 ;    2 ;    5604 ; saida
 1651214 ;    1 ;    5585 ; saida
 1651242 ;    2 ;    5581 ; estacionamento
 1651304 ;    1 ;    5581 ; saida
 1651468 ;    0 ;    5510 ; saida
 1651483 ;    1 ;    5926 ; estacionamento
 1651551 ;    2 ;    5608 ; estacionamento
 1651885 ;    1 ;    5608 ; saida
 1651901 ;    2 ;    5702 ; estacionamento
 1651993 ;    1 ;    5702 ; saida
 1652111 ;    0 ;    5926 ; saida
 1652126 ;    1 ;    5554 ; estacionamento
 1652499 ;    0 ;    5554 ; saida
 1652513 ;    1 ;    5517 ; estacionamento
 1652606 ;    0 ;    5517 ; saida
 1652618 ;    1 ;    5512 ; estacionamento
 1652709 ;    0 ;    5512 ; saida
 1652721 ;    1 ;    5555 ; estacionamento
 1653011 ;    0 ;    5555 ; saida
 1653037 ;    1 ;    5560 ; estacionamento
 1653087 ;    0 ;    5560 ; saida
 1653097 ;    1 ;    5577 ; estacionamento
 1653187 ;    0 ;    5577 ; saida
 1653249 ;    1 ;    5928 ; estacionamento
 1655236 ;    0 ;    5928 ; saida
 1656299 ;    1 ;    5723 ; estacionamento
 1656473 ;    0 ;    5723 ; saida
 1656502 ;    1 ;    5731 ; estacionamento
 1656857 ;    0 ;    5731 ; saida
 1656883 ;    1 ;    5732 ; estacionamento
 1657229 ;    0 ;    5732 ; saida
 1658503 ;    1 ;    5590 ; estacionamento
 1659082 ;    0 ;    5590 ; saida
 1659282 ;    1 ;    5582 ; estacionamento
 1659438 ;    0 ;    5582 ; saida
 1659484 ;    1 ;    5626 ; estacionamento
 1659911 ;    0 ;    5626 ; saida
 1659949 ;    1 ;    5594 ; estacionamento
 1660121 ;    0 ;    5594 ; saida
 1660137 ;    1 ;    5570 ; estacionamento
 1660388 ;    0 ;    5570 ; saida
 1660403 ;    1 ;    5929 ; estacionamento
 1660694 ;    0 ;    5929 ; saida
 1660890 ;    1 ;    5580 ; estacionamento
 1661282 ;    0 ;    5580 ; saida
 1661341 ;    1 ;    5602 ; estacionamento
 1661488 ;    0 ;    5602 ; saida
 1661535 ;    1 ;    5568 ; estacionamento
 1661602 ;    0 ;    5568 ; saida
 1661647 ;    1 ;    5646 ; estacionamento
 1662068 ;    2 ;    5592 ; estacionamento
 1662117 ;    3 ;    5654 ; estacionamento
 1662334 ;    2 ;    5592 ; saida
 1662414 ;    3 ;    5625 ; estacionamento
 1662448 ;    2 ;    5654 ; saida
 1662494 ;    3 ;    5658 ; estacionamento
 1662539 ;    4 ;    5633 ; estacionamento
 1662624 ;    3 ;    5658 ; saida
 1662644 ;    4 ;    5648 ; estacionamento
 1662888 ;    3 ;    5648 ; saida
 1662910 ;    4 ;    5639 ; estacionamento
 1662970 ;    5 ;    5664 ; estacionamento
 1663209 ;    4 ;    5639 ; saida
 1663246 ;    3 ;    5664 ; saida
 1663277 ;    4 ;    5642 ; estacionamento
 1663327 ;    5 ;    5670 ; estacionamento
 1663510 ;    4 ;    5670 ; saida
 1663571 ;    5 ;    5672 ; estacionamento
 1663632 ;    6 ;    5572 ; estacionamento
 1663767 ;    5 ;    5572 ; saida
 1663820 ;    6 ;    5567 ; estacionamento
 1663945 ;    5 ;    5567 ; saida
 1663963 ;    4 ;    5672 ; saida
 1663998 ;    5 ;    5611 ; estacionamento
 1664044 ;    6 ;    5679 ; estacionamento
 1664207 ;    5 ;    5679 ; saida
 1664240 ;    6 ;    5681 ; estacionamento
 1664266 ;    7 ;    5612 ; estacionamento
 1664535 ;    6 ;    5612 ; saida
 1664552 ;    5 ;    5681 ; saida
 1664564 ;    6 ;    5613 ; estacionamento
 1664592 ;    7 ;    5687 ; estacionamento
 1664919 ;    6 ;    5613 ; saida
 1664946 ;    7 ;    5615 ; estacionamento
 1665218 ;    6 ;    5615 ; saida
 1665232 ;    5 ;    5642 ; saida
 1665248 ;    4 ;    5611 ; saida
 1665257 ;    5 ;    5684 ; estacionamento
 1665514 ;    4 ;    5684 ; saida
 1665529 ;    5 ;    5673 ; estacionamento
 1665599 ;    4 ;    5673 ; saida
 1665616 ;    5 ;    5694 ; estacionamento
 1665953 ;    4 ;    5694 ; saida
 1665966 ;    5 ;    5701 ; estacionamento
 1666023 ;    4 ;    5701 ; saida
 1666055 ;    5 ;    5706 ; estacionamento
 1666110 ;    4 ;    5706 ; saida
 1666121 ;    5 ;    5735 ; estacionamento
 1666461 ;    4 ;    5735 ; saida
 1668722 ;    5 ;    5835 ; estacionamento
 1668892 ;    4 ;    5835 ; saida
 1669129 ;    5 ;    5837 ; estacionamento
 1669565 ;    4 ;    5837 ; saida
 1669621 ;    5 ;    5846 ; estacionamento
 1669808 ;    4 ;    5846 ; saida
 1669846 ;    5 ;    5879 ; estacionamento
 1670207 ;    4 ;    5687 ; saida
 1670276 ;    3 ;    5879 ; saida
 1670328 ;    4 ;    5866 ; estacionamento
 1670634 ;    3 ;    5866 ; saida
 1670665 ;    4 ;    5869 ; estacionamento
 1670731 ;    3 ;    5869 ; saida
 1670756 ;    4 ;    5880 ; estacionamento
 1670942 ;    3 ;    5880 ; saida
 1670970 ;    4 ;    5882 ; estacionamento
 1671396 ;    3 ;    5882 ; saida
 1671430 ;    4 ;    5887 ; estacionamento
 1671659 ;    3 ;    5887 ; saida
 1671717 ;    4 ;    5907 ; estacionamento
 1671893 ;    3 ;    5907 ; saida
 1671934 ;    4 ;    5905 ; estacionamento
 1672187 ;    3 ;    5905 ; saida
 1672248 ;    4 ;    5914 ; estacionamento
 1672421 ;    3 ;    5914 ; saida
 1672627 ;    4 ;    5708 ; estacionamento
 1672675 ;    5 ;    5790 ; estacionamento
 1673037 ;    4 ;    5790 ; saida
 1673069 ;    5 ;    5595 ; estacionamento
 1673093 ;    6 ;    5739 ; estacionamento
 1673333 ;    5 ;    5739 ; saida
 1673361 ;    6 ;    5757 ; estacionamento
 1677423 ;    7 ;    5904 ; estacionamento
 1677678 ;    6 ;    5904 ; saida
 1677761 ;    7 ;    5899 ; estacionamento
 1678084 ;    6 ;    5899 ; saida
 1678118 ;    7 ;    5913 ; estacionamento
 1678189 ;    6 ;    5595 ; saida
 1678227 ;    7 ;    5795 ; estacionamento
 1678317 ;    6 ;    5795 ; saida
 1678351 ;    7 ;    5796 ; estacionamento
 1678398 ;    6 ;    5913 ; saida
 1678433 ;    7 ;    5917 ; estacionamento
 1679016 ;    6 ;    5917 ; saida
 1679046 ;    7 ;    5759 ; estacionamento
 1679214 ;    8 ;    5767 ; estacionamento
 1679375 ;    9 ;    5744 ; estacionamento
 1679600 ;    8 ;    5744 ; saida
 1679619 ;    9 ;    5808 ; estacionamento
 1679681 ;    8 ;    5808 ; saida
 1679695 ;    9 ;    5811 ; estacionamento
 1679877 ;    8 ;    5811 ; saida
 1679891 ;    9 ;    5813 ; estacionamento
 1680034 ;    8 ;    5813 ; saida
 1680050 ;    9 ;    5819 ; estacionamento
 1680470 ;    8 ;    5819 ; saida
 1680601 ;    9 ;    5820 ; estacionamento
 1680844 ;   10 ;    5760 ; estacionamento
 1680915 ;    9 ;    5760 ; saida
 1680940 ;   10 ;    5628 ; estacionamento
 1681007 ;    9 ;    5628 ; saida
 1681030 ;    8 ;    5757 ; saida
 1681050 ;    7 ;    5625 ; saida
 1681087 ;    6 ;    5767 ; saida
 1681106 ;    5 ;    5759 ; saida
 1681122 ;    4 ;    5633 ; saida
 1681146 ;    3 ;    5646 ; saida
 1681187 ;    2 ;    5820 ; saida
 1681220 ;    3 ;    5821 ; estacionamento
 1681498 ;    2 ;    5821 ; saida
 1681514 ;    3 ;    5782 ; estacionamento
 1681856 ;    2 ;    5782 ; saida
 1681881 ;    3 ;    5618 ; estacionamento
 1682276 ;    2 ;    5618 ; saida
 1682308 ;    3 ;    5622 ; estacionamento
 1682627 ;    2 ;    5622 ; saida
 1682648 ;    3 ;    5606 ; estacionamento
 1682991 ;    2 ;    5606 ; saida
 1683008 ;    3 ;    5776 ; estacionamento
 1683080 ;    2 ;    5776 ; saida
 1683097 ;    3 ;    5624 ; estacionamento
 1683478 ;    2 ;    5624 ; saida
 1683490 ;    3 ;    5573 ; estacionamento
 1683628 ;    2 ;    5573 ; saida
 1683641 ;    3 ;    5736 ; estacionamento
 1683902 ;    2 ;    5736 ; saida
 1683913 ;    3 ;    5574 ; estacionamento
 1683976 ;    4 ;    5794 ; estacionamento
 1684132 ;    3 ;    5794 ; saida
 1684148 ;    2 ;    5708 ; saida
 1684179 ;    3 ;    5718 ; estacionamento
 1684230 ;    4 ;    5742 ; estacionamento
 1684365 ;    3 ;    5742 ; saida
 1684392 ;    2 ;    5796 ; saida
 1684429 ;    3 ;    5800 ; estacionamento
 1684454 ;    2 ;    5718 ; saida
 1684503 ;    1 ;    5800 ; saida
 1684517 ;    2 ;    5805 ; estacionamento
 1684820 ;    1 ;    5805 ; saida
 1684839 ;    2 ;    5591 ; estacionamento
 1684913 ;    3 ;    5822 ; estacionamento
 1685013 ;    2 ;    5822 ; saida
 1685088 ;    1 ;    5591 ; saida
 1685171 ;    2 ;    5935 ; estacionamento
 1685617 ;    1 ;    5935 ; saida
 1685641 ;    2 ;    5937 ; estacionamento
 1685704 ;    1 ;    5937 ; saida
 1685717 ;    2 ;    5936 ; estacionamento
 1685773 ;    3 ;    5824 ; estacionamento
 1685864 ;    2 ;    5936 ; saida
 1685889 ;    3 ;    5840 ; estacionamento
 1686216 ;    2 ;    5840 ; saida
 1686237 ;    1 ;    5824 ; saida
 1686840 ;    2 ;    6084 ; estacionamento
 1686954 ;    1 ;    6084 ; saida
 1687011 ;    2 ;    6085 ; estacionamento
 1687173 ;    1 ;    6085 ; saida
 1687237 ;    2 ;    5981 ; estacionamento
 1687517 ;    1 ;    5981 ; saida
 1687582 ;    2 ;    5974 ; estacionamento
 1688038 ;    1 ;    5974 ; saida
 1688092 ;    2 ;    5975 ; estacionamento
 1688212 ;    1 ;    5975 ; saida
 1688650 ;    2 ;    6072 ; estacionamento
 1689090 ;    1 ;    6072 ; saida
 1690666 ;    2 ;    6057 ; estacionamento
 1693631 ;    3 ;    5895 ; estacionamento
 1693977 ;    2 ;    5895 ; saida
 1694062 ;    3 ;    5947 ; estacionamento
 1694245 ;    2 ;    5947 ; saida
 1694331 ;    3 ;    5979 ; estacionamento
 1694435 ;    2 ;    6057 ; saida
 1694519 ;    3 ;    6059 ; estacionamento
 1694737 ;    2 ;    5979 ; saida
 1694861 ;    1 ;    6059 ; saida
 1694979 ;    2 ;    5953 ; estacionamento
 1695323 ;    1 ;    5953 ; saida
 1695342 ;    2 ;    5891 ; estacionamento
 1695546 ;    1 ;    5891 ; saida
 1695743 ;    2 ;    5923 ; estacionamento
 1695815 ;    3 ;    5873 ; estacionamento
 1696246 ;    2 ;    5873 ; saida
 1696292 ;    3 ;    6064 ; estacionamento
 1696345 ;    4 ;    5827 ; estacionamento
 1696609 ;    3 ;    5827 ; saida
 1697033 ;    2 ;    6064 ; saida
 1697166 ;    1 ;    5923 ; saida
 1697653 ;    2 ;    5666 ; estacionamento
 1697939 ;    1 ;    5666 ; saida
 1698805 ;    2 ;    5922 ; estacionamento
 1698873 ;    3 ;    5864 ; estacionamento
 1699221 ;    2 ;    5864 ; saida
 1699268 ;    3 ;    5921 ; estacionamento
 1699596 ;    2 ;    5921 ; saida
 1699628 ;    3 ;    6070 ; estacionamento
 1699663 ;    4 ;    5920 ; estacionamento
 1699750 ;    5 ;    6079 ; estacionamento
 1700026 ;    4 ;    5920 ; saida
 1700060 ;    5 ;    5932 ; estacionamento
 1700135 ;    4 ;    6079 ; saida
 1700175 ;    5 ;    6066 ; estacionamento
 1700496 ;    4 ;    6066 ; saida
 1700524 ;    5 ;    6062 ; estacionamento
 1700648 ;    4 ;    6062 ; saida
 1700674 ;    5 ;    5737 ; estacionamento
 1701068 ;    4 ;    5737 ; saida
 1701083 ;    5 ;    5704 ; estacionamento
 1701147 ;    4 ;    5704 ; saida
 1701161 ;    5 ;    5711 ; estacionamento
 1701501 ;    4 ;    5711 ; saida
 1701515 ;    5 ;    5716 ; estacionamento
 1701894 ;    4 ;    5716 ; saida
 1701907 ;    5 ;    5719 ; estacionamento
 1702287 ;    4 ;    5719 ; saida
 1702301 ;    5 ;    5729 ; estacionamento
 1702363 ;    4 ;    5729 ; saida
 1702375 ;    5 ;    5751 ; estacionamento
 1702676 ;    4 ;    5751 ; saida
 1702690 ;    5 ;    5762 ; estacionamento
 1702794 ;    4 ;    5762 ; saida
 1702807 ;    5 ;    5756 ; estacionamento
 1702954 ;    4 ;    5756 ; saida
 1702967 ;    5 ;    5768 ; estacionamento
 1702995 ;    6 ;    6081 ; estacionamento
 1703240 ;    5 ;    5768 ; saida
 1703266 ;    6 ;    5769 ; estacionamento
 1703359 ;    5 ;    6081 ; saida
 1703397 ;    6 ;    6055 ; estacionamento
 1703623 ;    5 ;    5769 ; saida
 1703634 ;    4 ;    6055 ; saida
 1703648 ;    5 ;    5765 ; estacionamento
 1703678 ;    6 ;    5600 ; estacionamento
 1703898 ;    5 ;    5765 ; saida
 1703960 ;    6 ;    5766 ; estacionamento
 1704279 ;    5 ;    5766 ; saida
 1704310 ;    6 ;    5743 ; estacionamento
 1704391 ;    5 ;    5743 ; saida
 1707422 ;    6 ;    5746 ; estacionamento
 1707930 ;    5 ;    5746 ; saida
 1707956 ;    6 ;    5750 ; estacionamento
 1708179 ;    5 ;    5750 ; saida
 1708205 ;    6 ;    5778 ; estacionamento
 1708440 ;    5 ;    5778 ; saida
 1708459 ;    6 ;    5793 ; estacionamento
 1708503 ;    7 ;    5665 ; estacionamento
 1708779 ;    6 ;    5665 ; saida
 1712741 ;    7 ;    5772 ; estacionamento
 1712910 ;    8 ;    6094 ; estacionamento
 1713043 ;    7 ;    5772 ; saida
 1713167 ;    8 ;    5784 ; estacionamento
 1713254 ;    7 ;    6094 ; saida
 1713329 ;    8 ;    6110 ; estacionamento
 1713588 ;    7 ;    5784 ; saida
 1713763 ;    6 ;    6110 ; saida
 1713797 ;    7 ;    6096 ; estacionamento
 1713829 ;    8 ;    5788 ; estacionamento
 1713887 ;    9 ;    5799 ; estacionamento
 1714260 ;    8 ;    5788 ; saida
 1714299 ;    7 ;    5799 ; saida
 1714335 ;    8 ;    5833 ; estacionamento
 1714432 ;    7 ;    6096 ; saida
 1714472 ;    8 ;    6126 ; estacionamento
 1714625 ;    7 ;    5833 ; saida
 1714658 ;    8 ;    5829 ; estacionamento
 1714909 ;    7 ;    6126 ; saida
 1714949 ;    8 ;    6132 ; estacionamento
 1715232 ;    9 ;    6133 ; estacionamento
 1715304 ;    8 ;    6133 ; saida
 1715326 ;    7 ;    6132 ; saida
 1715345 ;    8 ;    6097 ; estacionamento
 1715684 ;    7 ;    6097 ; saida
 1715712 ;    8 ;    5951 ; estacionamento
 1715977 ;    7 ;    5951 ; saida
 1716130 ;    8 ;    5945 ; estacionamento
 1716357 ;    7 ;    5945 ; saida
 1716378 ;    8 ;    5939 ; estacionamento
 1716562 ;    7 ;    5939 ; saida
 1716581 ;    8 ;    5948 ; estacionamento
 1716988 ;    7 ;    5948 ; saida
 1717010 ;    8 ;    6071 ; estacionamento
 1717151 ;    7 ;    6071 ; saida
 1717171 ;    8 ;    5973 ; estacionamento
 1717485 ;    7 ;    5973 ; saida
 1717510 ;    8 ;    5825 ; estacionamento
 1717694 ;    7 ;    5825 ; saida
 1717735 ;    8 ;    5838 ; estacionamento
 1718104 ;    7 ;    5838 ; saida
 1718143 ;    8 ;    5883 ; estacionamento
 1718593 ;    7 ;    5883 ; saida
 1718640 ;    8 ;    5958 ; estacionamento
 1718761 ;    7 ;    5958 ; saida
 1718814 ;    8 ;    5982 ; estacionamento
 1718995 ;    7 ;    5982 ; saida
 1719041 ;    8 ;    5959 ; estacionamento
 1719331 ;    7 ;    5959 ; saida
 1719379 ;    8 ;    5961 ; estacionamento
 1719600 ;    7 ;    5961 ; saida
 1719644 ;    8 ;    5962 ; estacionamento
 1719973 ;    7 ;    5962 ; saida
 1720017 ;    8 ;    5967 ; estacionamento
 1721291 ;    9 ;    5970 ; estacionamento
 1721516 ;    8 ;    5970 ; saida
 1721600 ;    9 ;    5978 ; estacionamento
 1722009 ;    8 ;    5978 ; saida
 1722066 ;    9 ;    6003 ; estacionamento
 1722161 ;    8 ;    6003 ; saida
 1722208 ;    9 ;    6004 ; estacionamento
 1722384 ;    8 ;    6004 ; saida
 1722429 ;    9 ;    6007 ; estacionamento
 1722725 ;    8 ;    6007 ; saida
 1722770 ;    9 ;    6008 ; estacionamento
 1723018 ;    8 ;    6008 ; saida
 1723071 ;    9 ;    5992 ; estacionamento
 1723403 ;    8 ;    5992 ; saida
 1723447 ;    9 ;    5999 ; estacionamento
 1723818 ;    8 ;    5999 ; saida
 1723861 ;    9 ;    5990 ; estacionamento
 1723990 ;    8 ;    5990 ; saida
 1724040 ;    9 ;    5950 ; estacionamento
 1724290 ;    8 ;    5950 ; saida
 1724337 ;    9 ;    6040 ; estacionamento
 1724657 ;    8 ;    6040 ; saida
 1724694 ;    9 ;    6038 ; estacionamento
 1724781 ;    8 ;    6038 ; saida
 1724825 ;    9 ;    6021 ; estacionamento
 1725121 ;    8 ;    6021 ; saida
 1725084 ;    9 ;    6022 ; estacionamento
 1729175 ;   10 ;    5826 ; estacionamento
 1729352 ;    9 ;    5922 ; saida
 1729449 ;   10 ;    5667 ; estacionamento
 1729569 ;    9 ;    5667 ; saida
 1729596 ;   10 ;    5675 ; estacionamento
 1729860 ;    9 ;    5675 ; saida
 1729887 ;   10 ;    6078 ; estacionamento
 1729988 ;    9 ;    6078 ; saida
 1730146 ;   10 ;    6043 ; estacionamento
 1730413 ;    9 ;    6043 ; saida
 1730435 ;   10 ;    5896 ; estacionamento
 1730637 ;    9 ;    5896 ; saida
 1730661 ;   10 ;    5897 ; estacionamento
 1730889 ;    9 ;    5897 ; saida
 1730911 ;   10 ;    5841 ; estacionamento
 1731171 ;   10 ;    6025 ; cheio
 1731237 ;   10 ;    6026 ; cheio
 1731288 ;   10 ;    6027 ; cheio
 1731323 ;   10 ;    6028 ; cheio
